id;Doc. Date;Order qty;PCS delivered;HL delivered;MACO/HL ;Postal Code;Sous groupement;Subrand;Unidade do container;Container Size;Latitude;Longitude;TTC;Litragem do container;Preco/L
49588;27/01/2020;10;10;0.6;211.631664;73700;MONTANER;LEFFE ROYALE;1;6;45.6221;6.7996;22.9749696;6;3.8291616
49591;27/01/2020;1;70;4.2;128.264406;73700;MONTANER;KWAK;1;6;45.6221;6.7996;18.0574128;6;3.0095688
49593;27/01/2020;10;10;0.792;170.7547101;73700;MONTANER;LEFFE RUBY;24;0.33;45.6221;6.7996;25.0098912;7.92;3.157814545
49594;27/01/2020;20;20;1.584;158.768787;34070;MONTANER;HOEGAARDEN WHITE;24;0.33;43.6109;3.8772;21.5405568;7.92;2.719767273
49596;27/01/2020;30;30;1.8;140.097307;34070;MONTANER;HOEGAARDEN WHITE;1;6;43.6109;3.8772;16.6196448;6;2.7699408
49598;27/01/2020;10;10;0.6;195.5874479;34070;MONTANER;LEFFE RUBY;1;6;43.6109;3.8772;22.9749696;6;3.8291616
52846;17/02/2020;1;72;5.7024;102.054025;33140;LE BIHAN;BUD;24;0.33;44.7544;-0.5313;22.943808;7.92;2.896945455
49602;27/01/2020;20;20;1.584;186.9042007;34070;MONTANER;TRIPLE KARMELIET;24;0.33;43.6109;3.8772;28.3974912;7.92;3.585541818
49605;27/01/2020;40;40;2.4;128.264406;34070;MONTANER;KWAK;1;6;43.6109;3.8772;18.0574128;6;3.0095688
49606;27/01/2020;40;40;2.4;195.3340351;34070;MONTANER;TRIPLE KARMELIET;1;6;43.6109;3.8772;21.952008;6;3.658668
49614;28/01/2020;54;54;4.6008;143.8441648;92230;France BOISSONS;CORONA EXTRA;24;0.355;48.9333;2.3;29.966976;8.52;3.517250704
49617;28/01/2020;20;20;1.584;186.9042007;85700;VINS REMY LIBOUREAU;TRIPLE KARMELIET;24;0.33;46.8354;-0.7778;28.4544;7.92;3.592727273
52865;17/02/2020;10;10;0.6;127.984305;94000;J.MILLIET BERCY BISTROT CASH;BUD;1;6;48.7833;2.4667;16.272216;6;2.712036
49623;28/01/2020;1;70;4.2;195.3340351;85700;VINS REMY LIBOUREAU;TRIPLE KARMELIET;1;6;46.8354;-0.7778;21.996;6;3.666
49624;28/01/2020;1;70;4.2;128.264406;85700;VINS REMY LIBOUREAU;KWAK;1;6;46.8354;-0.7778;18.0936;6;3.0156
49625;28/01/2020;6;420;25.2;150.689825;85700;VINS REMY LIBOUREAU;LEFFE BLONDE;1;6;46.8354;-0.7778;17.5390992;6;2.9231832
49626;28/01/2020;20;20;1.2;147.3794093;85700;VINS REMY LIBOUREAU;LEFFE BRUNE;1;6;46.8354;-0.7778;18.673704;6;3.112284
49627;28/01/2020;20;20;1.2;217.4492633;85700;VINS REMY LIBOUREAU;LEFFE RITUEL 9;1;6;46.8354;-0.7778;22.774752;6;3.795792
49629;28/01/2020;1;70;4.2;195.5874479;85700;VINS REMY LIBOUREAU;LEFFE RUBY;1;6;46.8354;-0.7778;22.774752;6;3.795792
49630;28/01/2020;30;30;1.8;167.1285306;85700;VINS REMY LIBOUREAU;HOEGAARDEN ROSEE;1;6;46.8354;-0.7778;19.09908;6;3.18318
49639;28/01/2020;10;10;0.6;195.3340351;49240;Sarthe Anjou Boissons;TRIPLE KARMELIET;1;6;47.5;-0.5833;21.952008;6;3.658668
49640;28/01/2020;20;20;1.2;140.097307;49240;Sarthe Anjou Boissons;HOEGAARDEN WHITE;1;6;47.5;-0.5833;16.6196448;6;2.7699408
49643;28/01/2020;30;30;2.376;186.9042007;49240;Sarthe Anjou Boissons;TRIPLE KARMELIET;24;0.33;47.5;-0.5833;28.3974912;7.92;3.585541818
49648;28/01/2020;20;20;1.584;170.7547101;73100;RAD;LEFFE RUBY;24;0.33;45.7309;6.0053;24.7854096;7.92;3.129470909
49651;28/01/2020;70;70;4.2;128.264406;73100;RAD;KWAK;1;6;45.7309;6.0053;18.0936;6;3.0156
49653;28/01/2020;70;70;4.2;195.3340351;73100;RAD;TRIPLE KARMELIET;1;6;45.7309;6.0053;21.996;6;3.666
49656;28/01/2020;23;23;0.9798;135.3028149;73100;RAD;GOOSE;12;0.355;45.7309;6.0053;18.7056;4.26;4.390985915
49658;28/01/2020;20;20;1.2;147.3794093;73100;RAD;LEFFE BRUNE;1;6;45.7309;6.0053;18.673704;6;3.112284
49659;28/01/2020;30;30;1.8;217.4492633;73100;RAD;LEFFE RITUEL 9;1;6;45.7309;6.0053;22.774752;6;3.795792
49665;28/01/2020;70;70;4.2;150.689825;73100;RAD;LEFFE BLONDE;1;6;45.7309;6.0053;17.5390992;6;2.9231832
49666;28/01/2020;1;70;4.2;195.5874479;73100;RAD;LEFFE RUBY;1;6;45.7309;6.0053;22.774752;6;3.795792
49669;28/01/2020;10;10;0.6;224.5997572;24430;LE BIHAN;LEFFE ROYALE;1;6;45.1642;0.5719;22.774752;6;3.795792
49670;28/01/2020;10;10;0.6;140.097307;24430;LE BIHAN;HOEGAARDEN WHITE;1;6;45.1642;0.5719;16.2896832;6;2.7149472
49671;28/01/2020;10;10;0.792;170.7547101;24430;LE BIHAN;LEFFE RUBY;24;0.33;45.1642;0.5719;24.7854096;7.92;3.129470909
49676;28/01/2020;10;10;0.6;217.4492633;24430;LE BIHAN;LEFFE RITUEL 9;1;6;45.1642;0.5719;22.774752;6;3.795792
49677;28/01/2020;1;70;4.2;150.689825;24430;LE BIHAN;LEFFE BLONDE;1;6;45.1642;0.5719;17.5390992;6;2.9231832
49680;28/01/2020;10;10;0.6;186.7078982;24430;LE BIHAN;GOOSE;1;6;45.1642;0.5719;22.6512;6;3.7752
49681;28/01/2020;20;20;1.2;195.3340351;24430;LE BIHAN;TRIPLE KARMELIET;1;6;45.1642;0.5719;21.996;6;3.666
49684;28/01/2020;60;60;4.752;118.1400003;91420;OBD   ;KWAK;24;0.33;48.7038;2.3391;24.7392;7.92;3.123636364
49685;28/01/2020;60;60;4.752;171.6145753;91420;OBD   ;LEFFE BLONDE;24;0.33;48.7038;2.3391;23.319072;7.92;2.944327273
49686;28/01/2020;30;30;2.376;186.9042007;91420;OBD   ;TRIPLE KARMELIET;24;0.33;48.7038;2.3391;28.4544;7.92;3.592727273
49690;28/01/2020;70;70;4.2;140.097307;91420;OBD   ;HOEGAARDEN WHITE;1;6;48.7038;2.3391;16.2896832;6;2.7149472
49694;28/01/2020;60;60;4.752;171.6145753;59155;LAMBELIN  ;LEFFE BLONDE;24;0.33;50.5833;3.0667;23.319072;7.92;2.944327273
49699;28/01/2020;60;60;4.752;186.9042007;59155;LAMBELIN  ;TRIPLE KARMELIET;24;0.33;50.5833;3.0667;28.4544;7.92;3.592727273
49708;28/01/2020;20;20;1.2;211.631664;95310;TRIBOUILLET;LEFFE ROYALE;1;6;49.0435;2.1213;22.774752;6;3.795792
49709;28/01/2020;20;20;1.2;195.3340351;95310;TRIBOUILLET;TRIPLE KARMELIET;1;6;49.0435;2.1213;21.996;6;3.666
49712;28/01/2020;20;20;1.2;128.264406;95310;TRIBOUILLET;KWAK;1;6;49.0435;2.1213;18.0936;6;3.0156
52901;17/02/2020;10;10;0.6;127.984305;68600;ABEDIS;BUD;1;6;48.028;7.5004;15.7747752;6;2.6291292
49718;28/01/2020;1;70;4.2;150.689825;95310;TRIBOUILLET;LEFFE BLONDE;1;6;49.0435;2.1213;17.5390992;6;2.9231832
49720;28/01/2020;2;108;9.2016;143.8441648;95310;TRIBOUILLET;CORONA EXTRA;24;0.355;49.0435;2.1213;24.955776;8.52;2.92908169
53065;17/02/2020;70;70;4.2;127.984305;39570;SA  JURA BOISSONS;BUD;1;6;46.6501;5.4404;15.7747752;6;2.6291292
49722;28/01/2020;20;20;1.2;128.264406;95190;LBA LES BRASSERIES D'ALEXANDRE;KWAK;1;6;49.0137;2.4659;18.0936;6;3.0156
49728;28/01/2020;20;20;1.2;140.097307;95190;LBA LES BRASSERIES D'ALEXANDRE;HOEGAARDEN WHITE;1;6;49.0137;2.4659;17.3664;6;2.8944
49730;28/01/2020;30;30;1.8;195.3340351;95190;LBA LES BRASSERIES D'ALEXANDRE;TRIPLE KARMELIET;1;6;49.0137;2.4659;21.996;6;3.666
49733;28/01/2020;40;40;2.4;195.5874479;95190;LBA LES BRASSERIES D'ALEXANDRE;LEFFE RUBY;1;6;49.0137;2.4659;25.0272;6;4.1712
49735;28/01/2020;2;140;8.4;150.689825;95190;LBA LES BRASSERIES D'ALEXANDRE;LEFFE BLONDE;1;6;49.0137;2.4659;18.6984;6;3.1164
49742;28/01/2020;1;60;4.752;171.6145753;62610;SDFB;LEFFE BLONDE;24;0.33;50.838;1.9284;23.628672;7.92;2.983418182
52401;14/02/2020;10;10;0.6;127.984305;63670;AUDEBERT BOISSONS;BUD;1;6;45.7035;3.1681;15.7747752;6;2.6291292
49751;28/01/2020;70;70;4.2;167.1285306;62490;LAMPIN;HOEGAARDEN ROSEE;1;6;50.3026;3.0435;19.09908;6;3.18318
49752;28/01/2020;70;70;4.2;150.689825;62490;LAMPIN;LEFFE BLONDE;1;6;50.3026;3.0435;17.5390992;6;2.9231832
49759;28/01/2020;280;280;16.8;195.5874479;62500;SODIBOISSONS;LEFFE RUBY;1;6;50.7518;2.2405;22.774752;6;3.795792
49764;28/01/2020;70;70;4.2;224.5997572;62500;SODIBOISSONS;LEFFE ROYALE;1;6;50.7518;2.2405;22.774752;6;3.795792
49765;28/01/2020;70;70;4.2;208.8988426;62500;SODIBOISSONS;LEFFE AMBREE;1;6;50.7518;2.2405;22.4016912;6;3.7336152
49768;28/01/2020;70;70;4.2;167.1285306;62500;SODIBOISSONS;HOEGAARDEN ROSEE;1;6;50.7518;2.2405;19.09908;6;3.18318
49769;28/01/2020;70;70;4.2;147.3794093;62500;SODIBOISSONS;LEFFE BRUNE;1;6;50.7518;2.2405;18.673704;6;3.112284
49770;28/01/2020;140;140;8.4;140.097307;62500;SODIBOISSONS;HOEGAARDEN WHITE;1;6;50.7518;2.2405;16.2896832;6;2.7149472
49774;28/01/2020;140;140;8.4;195.3340351;62500;SODIBOISSONS;TRIPLE KARMELIET;1;6;50.7518;2.2405;21.996;6;3.666
49775;28/01/2020;140;140;8.4;128.264406;62500;SODIBOISSONS;KWAK;1;6;50.7518;2.2405;18.0936;6;3.0156
49776;28/01/2020;70;70;4.2;211.631664;62500;SODIBOISSONS;LEFFE ROYALE;1;6;50.7518;2.2405;22.774752;6;3.795792
49777;28/01/2020;140;140;8.4;217.4492633;62500;SODIBOISSONS;LEFFE RITUEL 9;1;6;50.7518;2.2405;22.774752;6;3.795792
49779;28/01/2020;1;60;4.752;186.9042007;59570;EXPLOITATION ETS POIRETTE;TRIPLE KARMELIET;24;0.33;50.2771;3.7939;28.4544;7.92;3.592727273
49786;28/01/2020;20;20;1.2;195.3340351;59570;EXPLOITATION ETS POIRETTE;TRIPLE KARMELIET;1;6;50.2771;3.7939;21.996;6;3.666
49787;28/01/2020;1;70;4.2;150.689825;59570;EXPLOITATION ETS POIRETTE;LEFFE BLONDE;1;6;50.2771;3.7939;17.5390992;6;2.9231832
49788;28/01/2020;10;10;0.6;224.5997572;59570;EXPLOITATION ETS POIRETTE;LEFFE ROYALE;1;6;50.2771;3.7939;22.774752;6;3.795792
49789;28/01/2020;10;10;0.6;128.264406;59570;EXPLOITATION ETS POIRETTE;KWAK;1;6;50.2771;3.7939;18.0936;6;3.0156
49794;28/01/2020;20;20;1.584;158.768787;22100;COZIGOU  ;HOEGAARDEN WHITE;24;0.33;48.4554;-2.028;21.2583168;7.92;2.684130909
49795;28/01/2020;10;10;0.792;186.9042007;22100;COZIGOU  ;TRIPLE KARMELIET;24;0.33;48.4554;-2.028;28.4544;7.92;3.592727273
49796;28/01/2020;70;70;4.2;195.5874479;22100;COZIGOU  ;LEFFE RUBY;1;6;48.4554;-2.028;22.774752;6;3.795792
49797;28/01/2020;10;10;0.6;224.5997572;22100;COZIGOU  ;LEFFE ROYALE;1;6;48.4554;-2.028;22.774752;6;3.795792
49798;28/01/2020;10;10;0.6;128.264406;22100;COZIGOU  ;KWAK;1;6;48.4554;-2.028;18.0936;6;3.0156
49799;28/01/2020;70;70;4.2;150.689825;22100;COZIGOU  ;LEFFE BLONDE;1;6;48.4554;-2.028;17.5390992;6;2.9231832
49814;28/01/2020;20;20;1.584;171.6145753;38120;France BOISSONS;LEFFE BLONDE;24;0.33;45.2627;5.6989;23.950656;7.92;3.024072727
49818;28/01/2020;30;30;2.376;158.768787;38120;France BOISSONS;HOEGAARDEN WHITE;24;0.33;45.2627;5.6989;21.8340864;7.92;2.756829091
49820;28/01/2020;10;10;0.792;186.9042007;38120;France BOISSONS;TRIPLE KARMELIET;24;0.33;45.2627;5.6989;28.4544;7.92;3.592727273
49821;28/01/2020;10;10;0.6;150.689825;38120;France BOISSONS;LEFFE BLONDE;1;6;45.2627;5.6989;18.137448;6;3.022908
49822;28/01/2020;30;30;1.8;195.5874479;38120;France BOISSONS;LEFFE RUBY;1;6;45.2627;5.6989;24.1011936;6;4.0168656
49846;28/01/2020;30;30;2.376;170.7547101;73730;ETS HYBORD ESCANDE DISTRIBUTION;LEFFE RUBY;24;0.33;45.588;6.4551;24.7854096;7.92;3.129470909
49849;28/01/2020;140;140;8.4;150.689825;38760;RAD;LEFFE BLONDE;1;6;45.0717;5.6425;17.5390992;6;2.9231832
49850;28/01/2020;20;20;1.2;217.4492633;38760;RAD;LEFFE RITUEL 9;1;6;45.0717;5.6425;22.774752;6;3.795792
49851;28/01/2020;20;20;1.2;147.3794093;38760;RAD;LEFFE BRUNE;1;6;45.0717;5.6425;18.673704;6;3.112284
49852;28/01/2020;20;20;1.2;224.5997572;38760;RAD;LEFFE ROYALE;1;6;45.0717;5.6425;22.774752;6;3.795792
49854;28/01/2020;10;10;0.6;211.631664;38760;RAD;LEFFE ROYALE;1;6;45.0717;5.6425;22.774752;6;3.795792
49858;28/01/2020;20;20;1.2;128.264406;38760;RAD;KWAK;1;6;45.0717;5.6425;18.0936;6;3.0156
52408;14/02/2020;1;72;5.7024;102.054025;63670;AUDEBERT BOISSONS;BUD;24;0.33;45.7035;3.1681;22.943808;7.92;2.896945455
49861;28/01/2020;30;30;1.8;186.7078982;38760;RAD;GOOSE;1;6;45.0717;5.6425;22.6512;6;3.7752
49863;28/01/2020;20;20;1.584;186.9042007;38760;RAD;TRIPLE KARMELIET;24;0.33;45.0717;5.6425;28.4544;7.92;3.592727273
52421;14/02/2020;70;70;4.2;127.984305;42300;PAPUT BOISSONS;BUD;1;6;46;4.0333;16.272216;6;2.712036
49867;28/01/2020;20;20;1.2;140.097307;38760;RAD;HOEGAARDEN WHITE;1;6;45.0717;5.6425;16.2896832;6;2.7149472
49874;29/01/2020;70;70;4.2;140.097307;5000;MONTANER;HOEGAARDEN WHITE;1;6;44.5543;6.1627;16.6196448;6;2.7699408
49877;29/01/2020;140;140;8.4;150.689825;5000;MONTANER;LEFFE BLONDE;1;6;44.5543;6.1627;17.8943688;6;2.9823948
49878;29/01/2020;10;10;0.6;186.7078982;5000;MONTANER;GOOSE;1;6;44.5543;6.1627;22.6058976;6;3.7676496
49885;29/01/2020;140;140;8.4;150.689825;64200;DUPRAT;LEFFE BLONDE;1;6;43.4801;-1.5556;17.5390992;6;2.9231832
49888;29/01/2020;20;20;1.2;195.5874479;64200;DUPRAT;LEFFE RUBY;1;6;43.4801;-1.5556;22.774752;6;3.795792
49892;29/01/2020;20;20;1.2;195.3340351;64200;DUPRAT;TRIPLE KARMELIET;1;6;43.4801;-1.5556;21.996;6;3.666
49893;29/01/2020;20;20;1.2;186.7078982;64200;DUPRAT;GOOSE;1;6;43.4801;-1.5556;22.6512;6;3.7752
49895;29/01/2020;20;20;1.2;128.264406;64200;DUPRAT;KWAK;1;6;43.4801;-1.5556;18.0936;6;3.0156
52451;14/02/2020;24;24;1.9008;102.054025;34350;BOISSONS DISTRIBUTION;BUD;24;0.33;43.2698;3.2234;22.943808;7.92;2.896945455
49899;29/01/2020;20;20;1.584;118.1400003;91170;SARL DRINK MARKET CASH;KWAK;24;0.33;48.6721;2.3932;24.6897216;7.92;3.117389091
49905;29/01/2020;70;70;4.2;150.689825;91170;SARL DRINK MARKET CASH;LEFFE BLONDE;1;6;48.6721;2.3932;17.8943688;6;2.9823948
49906;29/01/2020;10;10;0.6;224.5997572;62570;ALLAN;LEFFE ROYALE;1;6;50.6978;2.2423;25.0272;6;4.1712
49907;29/01/2020;10;10;0.6;217.4492633;62570;ALLAN;LEFFE RITUEL 9;1;6;50.6978;2.2423;25.0272;6;4.1712
49908;29/01/2020;10;10;0.6;195.5874479;62570;ALLAN;LEFFE RUBY;1;6;50.6978;2.2423;25.0272;6;4.1712
49909;29/01/2020;10;10;0.792;170.7547101;62570;ALLAN;LEFFE RUBY;24;0.33;50.6978;2.2423;26.4096;7.92;3.334545455
49910;29/01/2020;70;70;4.2;150.689825;62570;ALLAN;LEFFE BLONDE;1;6;50.6978;2.2423;18.6984;6;3.1164
49913;29/01/2020;10;10;0.6;128.264406;62570;ALLAN;KWAK;1;6;50.6978;2.2423;18.0936;6;3.0156
49915;29/01/2020;20;20;1.2;195.3340351;62570;ALLAN;TRIPLE KARMELIET;1;6;50.6978;2.2423;21.996;6;3.666
49916;29/01/2020;10;10;0.6;140.097307;62570;ALLAN;HOEGAARDEN WHITE;1;6;50.6978;2.2423;17.3664;6;2.8944
52466;14/02/2020;10;10;0.6;127.984305;34350;BOISSONS DISTRIBUTION;BUD;1;6;43.2698;3.2234;15.7747752;6;2.6291292
49920;29/01/2020;10;10;0.6;211.631664;62570;ALLAN;LEFFE ROYALE;1;6;50.6978;2.2423;25.0272;6;4.1712
49932;29/01/2020;10;10;0.6;224.5997572;77500;GROUPE ROUQUETTE;LEFFE ROYALE;1;6;48.8811;2.5929;22.9749696;6;3.8291616
49933;29/01/2020;1;70;4.2;150.689825;77500;GROUPE ROUQUETTE;LEFFE BLONDE;1;6;48.8811;2.5929;17.8943688;6;2.9823948
49934;29/01/2020;1;60;4.752;171.6145753;77500;GROUPE ROUQUETTE;LEFFE BLONDE;24;0.33;48.8811;2.5929;23.628672;7.92;2.983418182
49936;29/01/2020;20;20;1.2;140.097307;77500;GROUPE ROUQUETTE;HOEGAARDEN WHITE;1;6;48.8811;2.5929;16.6196448;6;2.7699408
49937;29/01/2020;2;108;9.2016;143.8441648;77500;GROUPE ROUQUETTE;CORONA EXTRA;24;0.355;48.8811;2.5929;26.2787328;8.52;3.08435831
49940;29/01/2020;30;30;1.8;195.5874479;77500;GROUPE ROUQUETTE;LEFFE RUBY;1;6;48.8811;2.5929;22.9749696;6;3.8291616
49943;29/01/2020;20;20;1.584;158.768787;77500;GROUPE ROUQUETTE;HOEGAARDEN WHITE;24;0.33;48.8811;2.5929;21.5405568;7.92;2.719767273
49948;29/01/2020;10;10;0.792;186.9042007;77500;GROUPE ROUQUETTE;TRIPLE KARMELIET;24;0.33;48.8811;2.5929;28.3974912;7.92;3.585541818
49952;29/01/2020;1;60;4.752;158.768787;91170;ENTREPOT DARBONNE;HOEGAARDEN WHITE;24;0.33;48.6721;2.3932;21.5405568;7.92;2.719767273
49953;29/01/2020;1;54;4.6008;143.8441648;91170;ENTREPOT DARBONNE;CORONA EXTRA;24;0.355;48.6721;2.3932;26.2787328;8.52;3.08435831
52619;14/02/2020;20;20;1.2;127.984305;91420;OBD   ;BUD;1;6;48.7038;2.3391;15.7747752;6;2.6291292
49966;29/01/2020;1;60;4.752;186.9042007;31400;SOBCAL;TRIPLE KARMELIET;24;0.33;43.6043;1.4437;28.4544;7.92;3.592727273
49968;29/01/2020;1;70;4.2;150.689825;31400;SOBCAL;LEFFE BLONDE;1;6;43.6043;1.4437;17.5390992;6;2.9231832
49969;29/01/2020;10;10;0.6;195.3340351;31400;SOBCAL;TRIPLE KARMELIET;1;6;43.6043;1.4437;21.996;6;3.666
49970;29/01/2020;1;70;4.2;140.097307;31400;SOBCAL;HOEGAARDEN WHITE;1;6;43.6043;1.4437;16.2896832;6;2.7149472
49971;29/01/2020;10;10;0.6;217.4492633;31400;SOBCAL;LEFFE RITUEL 9;1;6;43.6043;1.4437;22.774752;6;3.795792
49990;29/01/2020;5;300;23.76;171.6145753;59160;France BOISSONS;LEFFE BLONDE;24;0.33;50.6455;2.9619;23.950656;7.92;3.024072727
49991;29/01/2020;4;240;19.008;186.9042007;59160;France BOISSONS;TRIPLE KARMELIET;24;0.33;50.6455;2.9619;28.4544;7.92;3.592727273
49992;29/01/2020;1;60;4.752;118.1400003;59160;France BOISSONS;KWAK;24;0.33;50.6455;2.9619;24.7392;7.92;3.123636364
49995;29/01/2020;13;910;54.6;150.689825;59160;France BOISSONS;LEFFE BLONDE;1;6;50.6455;2.9619;18.137448;6;3.022908
49996;29/01/2020;1;70;4.2;140.097307;59160;France BOISSONS;HOEGAARDEN WHITE;1;6;50.6455;2.9619;16.845408;6;2.807568
49998;29/01/2020;4;280;16.8;195.5874479;59160;France BOISSONS;LEFFE RUBY;1;6;50.6455;2.9619;24.1011936;6;4.0168656
49999;29/01/2020;4;280;16.8;195.3340351;59160;France BOISSONS;TRIPLE KARMELIET;1;6;50.6455;2.9619;21.996;6;3.666
50003;29/01/2020;70;70;4.2;150.689825;81000;RAYMOND;LEFFE BLONDE;1;6;43.9298;2.148;17.8943688;6;2.9823948
50005;29/01/2020;10;10;0.792;186.9042007;81000;RAYMOND;TRIPLE KARMELIET;24;0.33;43.9298;2.148;28.3974912;7.92;3.585541818
50010;29/01/2020;54;54;4.6008;143.8441648;81000;RAYMOND;CORONA EXTRA;24;0.355;43.9298;2.148;26.2787328;8.52;3.08435831
50011;29/01/2020;10;10;0.6;140.097307;81000;RAYMOND;HOEGAARDEN WHITE;1;6;43.9298;2.148;16.6196448;6;2.7699408
50020;29/01/2020;10;10;0.792;170.7547101;59199;COUPEZ JEAN;LEFFE RUBY;24;0.33;50.466;3.5001;25.0098912;7.92;3.157814545
50022;29/01/2020;70;70;4.2;195.5874479;59199;COUPEZ JEAN;LEFFE RUBY;1;6;50.466;3.5001;22.9749696;6;3.8291616
50025;29/01/2020;20;20;1.2;128.264406;59199;COUPEZ JEAN;KWAK;1;6;50.466;3.5001;18.0574128;6;3.0095688
50031;29/01/2020;140;140;8.4;150.689825;59193;VANDENDRIESSCHE;LEFFE BLONDE;1;6;50.676;2.8451;17.5390992;6;2.9231832
52672;14/02/2020;36;36;2.8512;102.054025;73210;MURGIER;BUD;24;0.33;45.55;6.6667;23.9601024;7.92;3.025265455
50037;29/01/2020;60;60;4.752;171.6145753;59193;VANDENDRIESSCHE;LEFFE BLONDE;24;0.33;50.676;2.8451;23.319072;7.92;2.944327273
50038;29/01/2020;120;120;9.504;186.9042007;59193;VANDENDRIESSCHE;TRIPLE KARMELIET;24;0.33;50.676;2.8451;28.4544;7.92;3.592727273
50057;29/01/2020;2;140;8.4;150.689825;29260;COZIGOU  ;LEFFE BLONDE;1;6;48.5333;-4.3167;17.5390992;6;2.9231832
50058;29/01/2020;50;50;3;195.5874479;29260;COZIGOU  ;LEFFE RUBY;1;6;48.5333;-4.3167;22.774752;6;3.795792
50059;29/01/2020;10;10;0.6;195.3340351;29260;COZIGOU  ;TRIPLE KARMELIET;1;6;48.5333;-4.3167;21.996;6;3.666
50061;29/01/2020;18;18;1.5336;143.8441648;29260;COZIGOU  ;CORONA EXTRA;24;0.355;48.5333;-4.3167;24.955776;8.52;2.92908169
52215;13/02/2020;20;20;1.2;127.984305;72200;Sarthe Anjou Boissons;BUD;1;6;47.6982;-0.0755;16.272216;6;2.712036
50071;29/01/2020;20;20;1.584;158.768787;29250;COZIGOU  ;HOEGAARDEN WHITE;24;0.33;48.6667;-4.05;21.2583168;7.92;2.684130909
50072;29/01/2020;20;20;1.2;186.7078982;29250;COZIGOU  ;GOOSE;1;6;48.6667;-4.05;22.6512;6;3.7752
50075;29/01/2020;10;10;0.6;140.097307;29250;COZIGOU  ;HOEGAARDEN WHITE;1;6;48.6667;-4.05;16.2896832;6;2.7149472
50076;29/01/2020;2;140;8.4;150.689825;29250;COZIGOU  ;LEFFE BLONDE;1;6;48.6667;-4.05;17.5390992;6;2.9231832
50077;29/01/2020;20;20;1.2;195.5874479;29250;COZIGOU  ;LEFFE RUBY;1;6;48.6667;-4.05;22.774752;6;3.795792
50082;29/01/2020;10;10;0.792;170.7547101;49124;France BOISSONS;LEFFE RUBY;24;0.33;47.4988;-0.4302;25.617312;7.92;3.234509091
50089;29/01/2020;70;70;4.2;208.8988426;51100;SOREDIS;LEFFE AMBREE;1;6;49.25;4.0333;22.4016912;6;3.7336152
50090;29/01/2020;350;350;21;150.689825;51100;SOREDIS;LEFFE BLONDE;1;6;49.25;4.0333;17.5390992;6;2.9231832
50091;29/01/2020;30;30;2.376;186.9042007;51100;SOREDIS;TRIPLE KARMELIET;24;0.33;49.25;4.0333;28.4544;7.92;3.592727273
50094;29/01/2020;140;140;8.4;140.097307;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;HOEGAARDEN WHITE;1;6;50.0566;4.0745;16.2896832;6;2.7149472
50095;29/01/2020;70;70;4.2;167.1285306;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;HOEGAARDEN ROSEE;1;6;50.0566;4.0745;19.09908;6;3.18318
50096;29/01/2020;140;140;8.4;195.3340351;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;TRIPLE KARMELIET;1;6;50.0566;4.0745;21.996;6;3.666
50097;29/01/2020;140;140;8.4;195.5874479;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;LEFFE RUBY;1;6;50.0566;4.0745;22.774752;6;3.795792
50098;29/01/2020;770;770;46.2;150.689825;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;LEFFE BLONDE;1;6;50.0566;4.0745;17.5390992;6;2.9231832
50101;29/01/2020;10;10;0.6;208.8988426;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;LEFFE AMBREE;1;6;50.0566;4.0745;22.4016912;6;3.7336152
50103;29/01/2020;27;27;2.3004;143.8441648;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;CORONA EXTRA;24;0.355;50.0566;4.0745;24.955776;8.52;2.92908169
50119;30/01/2020;30;30;2.376;171.6145753;67118;France BOISSONS;LEFFE BLONDE;24;0.33;48.5166;7.6467;23.950656;7.92;3.024072727
52235;13/02/2020;20;20;1.584;102.054025;5000;MONTANER;BUD;24;0.33;44.5543;6.1627;23.9601024;7.92;3.025265455
50122;30/01/2020;30;30;2.376;186.9042007;67118;France BOISSONS;TRIPLE KARMELIET;24;0.33;48.5166;7.6467;28.4544;7.92;3.592727273
50123;30/01/2020;10;10;0.792;118.1400003;67118;France BOISSONS;KWAK;24;0.33;48.5166;7.6467;24.7392;7.92;3.123636364
50125;30/01/2020;2;108;9.2016;143.8441648;67118;France BOISSONS;CORONA EXTRA;24;0.355;48.5166;7.6467;29.966976;8.52;3.517250704
50128;30/01/2020;1;60;4.752;158.768787;59160;France BOISSONS;HOEGAARDEN WHITE;24;0.33;50.6455;2.9619;21.8340864;7.92;2.756829091
50131;30/01/2020;10;10;0.6;217.4492633;59160;France BOISSONS;LEFFE RITUEL 9;1;6;50.6455;2.9619;24.1011936;6;4.0168656
50133;30/01/2020;10;10;0.6;167.1285306;59160;France BOISSONS;HOEGAARDEN ROSEE;1;6;50.6455;2.9619;20.211444;6;3.368574
52236;13/02/2020;70;70;4.2;127.984305;5000;MONTANER;BUD;1;6;44.5543;6.1627;16.272216;6;2.712036
50140;30/01/2020;5;350;21;150.689825;56500;COZIGOU  ;LEFFE BLONDE;1;6;47.8546;-2.8348;17.5390992;6;2.9231832
